;When this bit is set, transmission starts when a full frame resides in the Transmit FIFO. When this bit is set, the TTC values specified by the ETH_DMAOMR register bits [16:14] are ignored.
20 FTF;FlushtransmitFIFO
;When this bit is set, the transmit FIFO controller logic is reset to its default values and thus all data in the Tx FIFO are lost/flushed. This bit is cleared internally when the flushing operation is complete. The Operation mode register should not be written to until this bit is cleared.
19-17 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
16-14 TTC;Transmit threshold control
;These three bits control the threshold level of the Transmit FIFO. Transmission starts when the frame size within the Transmit FIFO is larger than the threshold. In addition, full frames with a length less than the threshold are also transmitted. These bits are used only when the TSF bit (Bit 21) is cleared.
13 ST;Start/stoptransmission
;When this bit is set, transmission is placed in the Running state, and the DMA checks the transmit list at the current position for a frame to be transmitted. Descriptor acquisition is attempted either from the current position in the list, which is the transmit list base address set by the ETH_DMATDLAR register, or from the position retained when transmission was stopped previously. If the current descriptor is not owned by the DMA, transmission enters the Suspended state and the transmit buffer unavailable bit (ETH_DMASR [2]) is set. The Start Transmission command is effective only when transmission is stopped. If the command is issued before setting the DMA ETH_DMATDLAR register, the DMA behavior is unpredictable.
;When this bit is cleared, the transmission process is placed in the Stopped state after completing the transmission of the current frame. The next descriptor position in the transmit list is saved, and becomes the current position when transmission is restarted. The Stop Transmission command is effective only when the transmission of the current frame is complete or when the transmission is in the Suspended state.
12-8 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
7 FEF;Forward error frames
;When this bit is set, all frames except runt error frames are forwarded to the DMA.
;When this bit is cleared, the Rx FIFO drops frames with error status (CRC error, collision error, giant frame, watchdog timeout, overflow). However, if the frame’s start byte (write) pointer is already transferred to the read controller side (in Threshold mode), then the frames are not dropped. The Rx FIFO drops the error frames if that frame's start byte is not transferred (output) on the ARI bus.
6 FUGF;Forward under sized good frames
;When this bit is set, the Rx FIFO forwards undersized frames (frames with no error and length less than 64 bytes) including pad-bytes and CRC).
;When this bit is cleared, the Rx FIFO drops all frames of less than 64 bytes, unless such a frame has already been transferred due to lower value of receive threshold (e.g., RTC = 01).
5 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
4-3 RTC;Receivethresholdcontrol
;These two bits control the threshold level of the Receive FIFO. Transfer (request) to DMA starts when the frame size within the Receive FIFO is larger than the threshold. In addition, full frames with a length less than the threshold are transferred automatically.
2 OSF;Operate on second frame
;When this bit is set, this bit instructs the DMA to process a second frame of Transmit data even before status for first frame is obtained.
1 SR;Start/stopreceive
;When this bit is set, the receive process is placed in the Running state. The DMA attempts to acquire the descriptor from the receive list and processes incoming frames. Descriptor acquisition is attempted from the current position in the list, which is the address set by the DMA ETH_DMARDLAR register or the position retained when the receive process was previously stopped. If no descriptor is owned by the DMA, reception is suspended and the receive buffer unavailable bit (ETH_DMASR [7]) is set. The Start Receive command is effective only when reception has stopped. If the command was issued before setting the DMA ETH_DMARDLAR register, the DMA behavior is unpredictable.
;When this bit is cleared, RxDMA operation is stopped after the transfer of the current frame. The next descriptor position in the receive list is saved and becomes the current position when the receive process is restarted. The Stop Receive command is effective only when the Receive process is in either the Running (waiting for receive packet) or the Suspended state.
0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

ETH_DMASR field descriptions;
31-30 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
29 TSTS;Timestamp trigger status
;This bit indicates an interrupt event in the MAC core's Time stamp generator block. The software must read the MAC core’s status register, clearing its source (bit 9), to reset this bit to 0. When this bit is high an interrupt is generated if enabled.
28 PMTS;PMT status
;This bit indicates an event in the MAC core’s PMT. The software must read the corresponding registers in the MAC core to get the exact cause of interrupt and clear its source to reset this bit to 0. The interrupt is generated when this bit is high if enabled.
27 MMCS;MMC status
;This bit reflects an event in the MMC of the MAC core. The software must read the corresponding registers in the MAC core to get the exact cause of interrupt and clear the source of interrupt to make this bit as 0. The interrupt is generated when this bit is high if enabled.
26 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
25-23 EBS;Error bits status
;These bits indicate the type of error that caused a bus error (error response on the AHB interface). Valid only with the fatal bus error bit (ETH_DMASR register [13]) set. This field does not generate an interrupt.
22-20 TPS;Transmit process state
;These bits indicate the Transmit DMA FSM state. This field does not generate an interrupt.
19-17 RPS;Receive process state
;These bits indicate the Receive DMA FSM state. This field does not generate an interrupt.
16 NIS;Normal interrupt summary
;if TS is 1,  NIS is 1.
;if TBUS is 1,  NIS is 1.
;if RS is 1,  NIS is 1.
;if ERS is 1,  NIS is 1.
;if TS is 0 and TBUS is 0 and RS is 0 and ERS is 0, NIS is zero.
;The normal interrupt summary bit value is the logical OR of the following when the corresponding interrupt bits are enabled in the ETH_DMAIER register:
;- ETH_DMASR [0]: Transmit interrupt
;- ETH_DMASR [2]: Transmit buffer unavailable
;- ETH_DMASR [6]: Receive interrupt
;- ETH_DMASR [14]: Early receive interrupt
;Only unmasked bits affect the normal interrupt summary bit.
;This is a sticky bit and it must be cleared (by writing a 1 to this bit) each time a corresponding bit that causes NIS to be set is cleared.
15 AIS;Abnormal interrupt summary
;if TPSS is 1,  NIS is 1.
;if TJTS is 1,  NIS is 1.
;if TUS is 1,  NIS is 1.
;if ROS is 1,  NIS is 1.
;if RBUS is 1,  NIS is 1.
;if RPSS is 1,  NIS is 1.
;if RWTS is 1,  NIS is 1.
;if ETS is 1,  NIS is 1.
;if FBES is 1,  NIS is 1.
;if TPSS is 0 and TJTS is 0 and TUS is 0 and ROS is 0 and RBUS is 0 and RPSS is 0 and RWTS is 0 and ETS is 0 and FBES is 0, NIS is zero.
;The abnormal interrupt summary bit value is the logical OR of the following when the
;corresponding interrupt bits are enabled in the ETH_DMAIER register:
;- ETH_DMASR [1]:Transmit process stopped
;- ETH_DMASR [3]:Transmit jabber timeout
;- ETH_DMASR [4]: Receive FIFO overflow
;- ETH_DMASR [5]: Transmit underflow
;- ETH_DMASR [7]: Receive buffer unavailable
;- ETH_DMASR [8]: Receive process stopped
;- ETH_DMASR [9]: Receive watchdog timeout
;- ETH_DMASR [10]: Early transmit interrupt
;- ETH_DMASR [13]: Fatal bus error
;Only unmasked bits affect the abnormal interrupt summary bit.
;This is a sticky bit and it must be cleared each time a corresponding bit that causes AIS to be set is cleared.
14 ERS;Early receive status
;This bit indicates that the DMA had filled the first data buffer of the packet. Receive Interrupt ETH_DMASR [6] automatically clears this bit.
13 FBES;Fatal bus error status
;This bit indicates that a bus error occurred, as detailed in [25:23]. When this bit is set, the corresponding DMA engine disables all its bus accesses.
12-11 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
10 ETS;Early transmit status
;This bit indicates that the frame to be transmitted was fully transferred to the Transmit FIFO.
9 RWTS; Receive watchdog timeout status
;This bit is asserted when a frame with a length greater than 2 048 bytes is received.
8 RPSS;Receive process stopped status
;This bit is asserted when the receive process enters the Stopped state.
7 RBUS;Receive buffer unavailable status
;This bit indicates that the next descriptor in the receive list is owned by the host and cannot be acquired by the DMA. Receive process is suspended. To resume processing receive descriptors, the host should change the ownership of the descriptor and issue a Receive Poll Demand command. If no Receive Poll Demand is issued, receive process resumes when the next recognized incoming frame is received. ETH_DMASR [7] is set only when the previous receive descriptor was owned by the DMA.
6 RS;Receive status
;This bit indicates the completion of the frame reception. Specific frame status information has been posted in the descriptor. Reception remains in the Running state.
5 TUS;Transmit underflow status
4 ROS;Receive overflow status
3 TJTS;Transmit jabber timeout status
;This bit indicates that the transmit jabber timer expired, meaning that the transmitter had been excessively active. The transmission process is aborted and placed in the Stopped state. This causes the transmit jabber timeout TDES0[14] flag to be asserted.
2 TBUS;Transmit buffer unavailable status
;This bit indicates that the next descriptor in the transmit list is owned by the host and cannot be acquired by the DMA. Transmission is suspended. Bits [22:20] explain the transmit process state transitions. To resume processing transmit descriptors, the host should change the ownership of the bit of the descriptor and then issue a Transmit Poll Demand command.
1 TPSS; Transmit process stopped status
;This bit is set when the transmission is stopped.
0 TS;Transmit status

ETH_DMATDLAR field descriptions;
31-0 STL;Start of transmit list
;This field contains the base address of the first descriptor in the transmit descriptor list. The LSB bits [1/2/3:0] for 32/64/128-bit bus width) are internally ignored and taken as all-zero by the DMA. Hence these LSB bits are read-only.


ETH_DMARDLAR field descriptions;
31-0 SRL;Start of receive list
;This field contains the base address of the first descriptor in the receive descriptor list. The LSB bits [1/2/3:0] for 32/64/128-bit bus width) are internally ignored and taken as all-zero by the DMA. Hence these LSB bits are read only.


ETH_DMARPDR field descriptions;
31-0 RPD;Receive poll demand
;When these bits are written with any value, the DMA reads the current descriptor pointed to by the ETH_DMACHRDR register. If that descriptor is not available (owned by Host), reception returns to the Suspended state and ETH_DMASR register bit 7 is not asserted. If the descriptor is available, the Receive DMA returns to active state.


ETH_DMATPDR field descriptions;
31-0 TPD;Transmit poll demand
;When these bits are written with any value, the DMA reads the current descriptor pointed to by the ETH_DMACHTDR register. If that descriptor is not available (owned by Host), transmission returns to the Suspend state and ETH_DMASR register bit 2 is asserted. If the descriptor is available, transmission resumes.

ETH_DMABMR field descriptions;
31-26 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
25 AAB;Address-alignedbeats
;When this bit is set high and the FB bit equals 1, the AHB interface generates all bursts aligned to the start address LS bits. If the FB bit equals 0, the first burst (accessing the data buffer’s start address) is not aligned, but subsequent bursts are aligned to the address.
24 FPM;4xPBLmode
;When set high, this bit multiplies the PBL value programmed (bits [22:17] and bits [13:8]) four times. Thus the DMA transfers data in a maximum of 4, 8, 16, 32, 64 and 128 beats depending on the PBL value.
23 USP;UseseparatePBL
;When set high, it configures the RxDMA to use the value configured in bits [22:17] as PBL while the PBL value in bits [13:8] is applicable to TxDMA operations only. When this bit is cleared, the PBL value in bits [13:8] is applicable for both DMA engines.
27-21 RDP;RxDMA PBL
;These bits indicate the maximum number of beats to be transferred in one RxDMA transaction. This is the maximum value that is used in a single block read/write operation. The RxDMA always attempts to burst as specified in RDP each time it starts a burst transfer on the host bus. RDP can be programmed with permissible values of 1, 2, 4, 8, 16, and 32. Any other value results in undefined behavior.
;These bits are valid and applicable only when USP is set high.
16 FB;Fixedburst
;This bit controls whether the AHB Master interface performs fixed burst transfers or not. When set, the AHB uses only SINGLE, INCR4, INCR8 or INCR16 during start of normal burst transfers. When reset, the AHB uses SINGLE and INCR burst transfer operations.
15-14 PM;RxTxpriorityratio
;RxDMA requests are given priority over TxDMA requests in the following ratio
13-8 BL;Programmableburstlength
;These bits indicate the maximum number of beats to be transferred in one DMA transaction.
;This is the maximum value that is used in a single block read/write operation. The DMA always attempts to burst as specified in PBL each time it starts a burst transfer on the host bus. PBL can be programmed with permissible values of 1, 2, 4, 8, 16, and 32. Any other value results in undefined behavior. When USP is set, this PBL value is applicable for TxDMA transactions only.
7 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
6-2 DSL;Descriptorskiplength
;This bit specifies the number of words to skip between two unchained descriptors. The address skipping starts from the end of current descriptor to the start of next descriptor. When DSL value equals zero, the descriptor table is taken as contiguous by the DMA, in Ring mode.
1 DA;DMAArbitration
;0; Round-robin with Rx:Tx priority given in bits [15:14] 
;1; Rx has priority over Tx
0 SR;Software reset
;When this bit is set, the MAC DMA controller resets all MAC Subsystem internal registers and logic. It is cleared automatically after the reset operation has completed in all of the core clock domains. Read a 0 value in this bit before re-programming any register of the core.


ETH_PTPTTLR field descriptions;
31-0 TTSL;Targettimestamplow
;This register stores the time in (signed) nanoseconds. When the value of the time stamp matches or exceeds both Target time stamp registers, the MAC, if enabled, generates an interrupt.

ETH_PTPTTHR field descriptions;
31-0 TTSH;Targettimestamphigh
;This register stores the time in seconds. When the time stamp value matches or exceeds both Target time stamp registers, the MAC, if enabled, generates an interrupt.

ETH_PTPTSAR field descriptions;
31-0 TSA;Time stamp addend
;This register indicates the 32-bit time value to be added to the Accumulator register to achieve time synchronization.

ETH_PTPTSLUR field descriptions;
31 TSUPNS;Timestamp update positive or negative sign
;This bit indicates positive or negative time value. When set, the bit indicates that time representation is negative. When cleared, it indicates that time representation is positive. When TSSTI is set (system time initialization) this bit should be zero. If this bit is set when TSSTU is set, the value in the Time stamp update registers is subtracted from the system time. Otherwise it is added to the system time.
30-0 TSUSS;Timestamp update subseconds
;The value in this field indicates the subsecond time to be initialized or added to the system time. This value has an accuracy of 0.46 ns (in other words, a value of 0x0000_0001 is 0.46 ns).

ETH_PTPTSHUR field descriptions;
31-0 TSUS;Timestamp update second
;The value in this field indicates the time, in seconds, to be initialized or added to the system time.

ETH_PTPTSLR field descriptions;
31 STPNS;Systemtimepositiveornegativesign
;This bit indicates a positive or negative time value. When set, the bit indicates that time representation is negative. When cleared, it indicates that time representation is positive. Because the system time should always be positive, this bit is normally zero.
30-0 STSS;System time subseconds
;The value in this field has the subsecond time representation, with 0.46 ns accuracy.


ETH_PTPTSHR field descriptions;
31-0 STS;System time second
;The value in this field indicates the current value in seconds of the System Time maintained by the core.

ETH_PTPSSIR field descriptions;
31-8 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
7-0 STSSI;System time subsecond increment
;The value programmed in this register is added to the contents of the subsecond value of the system time in every update.

ETH_PTPTSCR field descriptions;
31-6 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
5 TSARU;Timestamp addend register update
;When this bit is set, the Time stamp addend register’s contents are updated to the PTP block for fine correction. This bit is cleared when the update is completed. This register bit must be read as zero before you can set it.
4 TSITE;Timestamp interrupt trigger enable 
;When this bit is set, a time stamp interrupt is generated when the system time becomes greater than the value written in Target Time register. When the Time Stamp Trigger interrupt is generated, this bit is cleared.
3 TSSTU;Timestamp system time update
;When this bit is set, the system time is updated (added to or subtracted from) with the value specified in the Time stamp high update and Time stamp low update registers. Both the TSSTU and TSSTI bits must be read as zero before you can set this bit. Once the update is completed in hardware, this bit is cleared.
2 TSSTI;Timestamp system time initialize
;When this bit is set, the system time is initialized (overwritten) with the value specified in the Time stamp high update and Time stamp low update registers. This bit must be read as zero before you can set it. When initialization is complete, this bit is cleared.
1 TSFCU;Timestamp fine or coarse update
;When set, this bit indicates that the system time stamp is to be updated using the Fine Update method. When cleared, it indicates the system time stamp is to be updated using the Coarse method.
0 TSE;Timestamp enable
;When this bit is set, time stamping is enabled for transmit and receive frames. When this bit is cleared, the time stamp function is suspended and time stamps are not added for transmit and receive frames. Because the maintained system time is suspended, you must always initialize the time stamp feature (system time) after setting this bit high.


ETH_MMCRGUFCR field descriptions;
31-0 RGUFC;Received good unicast frames counter


ETH_MMCRFAECR field descriptions;
31-0 RFAEC;Received frames alignment error counter 
;Received frames with alignment error counter

ETH_MMCRFCECR field descriptions;
31-0 RFCEC;Received frames CRC error counter 
;Received frames with CRC error counter


ETH_MMCTGFCR field descriptions;
31-0 TGFC;Transmitted good frames counter

ETH_MMCTGFMSCCR field descriptions;
31-0 TGFMSCC;Transmitted good frames more single collision counter 
;Transmitted good frames after more than a single collision counter


ETH_MMCTGFSCCR field descriptions;
31-0 TGFSCC;Transmitted good frames single collision counter
;Transmitted good frames after a single collision counter.

ETH_MMCTIMR field descriptions;
31-22 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
21 TGFM;Transmitted good frames interrupt mask
;Setting this bit masks the TGFS interrupt when the transmitted, good frames, counter reaches half the maximum value.
20-16 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
15 TGFMSCM;Transmitted good frames more single collision interrupt mask
;Setting this bit masks the TGFMSCS interrupt when the transmitted good frames after more than a single collision counter reaches half the maximum value.
14 TGFSCM;Transmitted good frames single collision interrupt mask
;Setting this bit masks the TGFSCS interrupt when the transmitted good frames after a single collision counter reaches half the maximum value.
13-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

ETH_MMCRIMR field descriptions;
31-18 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
17 RGUFM;Received good unicast frames interrupt mask 
;Setting this bit masks the RGUFS interrupt when the received, good unicast frames, counter reaches half the maximum value.
16-7 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
6 RFAEM;Received frames alignment error interrupt mask
;Setting this bit masks the RFAES interrupt when the received frames, with alignment error, counter reaches half the maximum value.
5 RFCEM;Received frame CRC error interrupt mask
;Setting this bit masks the RFCES interrupt when the received frames, with CRC error, counter reaches half the maximum value.
4-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

ETH_MMCTIR field descriptions;
31-22 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
21 TGFS;Transmitted good frames status SSpecific
;This bit is set when the transmitted, good frames, counter reaches half the maximum value.
20-16 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
15 TGFMSCS;Transmitted good frames more single collision status
;This bit is set when the transmitted, good frames after more than a single collision, counter reaches half the maximum value.
14 TGFSCS;Transmitted good frames single collision status
;This bit is set when the transmitted, good frames after a single collision, counter reaches half the maximum value.
13-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

ETH_MMCRIR field descriptions;
31-18 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
17 RGUFS;Received Good Unicast Frames Status SSpecific
;This bit is set when the received, good unicast frames, counter reaches half the maximum value.
16-7 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
6 RFAES;Received frames alignment error status
;This bit is set when the received frames, with alignment error, counter reaches half the maximum value.
5 RFCES;Received frames CRC error status
;This bit is set when the received frames, with CRC error, counter reaches half the maximum value.
4-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

ETH_MMCCR field descriptions;
31-4 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
3 MCF;MMC counter freeze
;When set, this bit freezes all the MMC counters to their current value. (None of the MMC counters are updated due to any transmitted or received frame until this bit is cleared to 0. If any MMC counter is read with the Reset on Read bit set, then that counter is also cleared in this mode.)
2 ROR;Resetonread
;When this bit is set, the MMC counters is reset to zero after read (self-clearing after reset).
;The counters are cleared when the least significant byte lane (bits [7:0]) is read.
1 CSR;Counter stop rollover
;When this bit is set, the counter does not roll over to zero after it reaches the maximum value.
0 CR;Counter reset
;When it is set, all counters are reset. This bit is cleared automatically after 1 clock cycle.


ETH_MACA3LR field descriptions;
31-0 MACA3L;MACaddress3low[31:0]
;This field contains the lower 32;bits of the 6-byte second MAC address3. The content of this field is undefined until loaded by the application after the initialization process.

ETH_MACA3HR field descriptions;
31 AE;Addressenable
